timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1486140758457,12709,Post Atividade,200,OK,For Each User 1-57,text,true,,435805,2401,30,30,1581,0,14
1486140758036,13152,Post Atividade,200,OK,For Each User 1-96,text,true,,435805,2401,29,29,1922,0,11
1486140736595,34913,Post Atividade,200,OK,For Each User 1-93,text,true,,438041,2401,28,28,16477,0,12
1486140745066,26456,Post Atividade,200,OK,For Each User 1-38,text,true,,415685,2401,27,27,869,0,16
1486140750078,21531,Post Atividade,200,OK,For Each User 1-87,text,true,,438041,2401,26,26,1219,0,13
1486140752330,19472,Post Atividade,200,OK,For Each User 1-95,text,true,,450339,2401,25,25,10288,0,105
1486140759973,12358,Post Atividade,200,OK,For Each User 1-41,text,true,,438041,2401,24,24,1376,0,20
1486140747460,25163,Post Atividade,200,OK,For Each User 1-53,text,true,,438041,2401,23,23,3549,0,24
1486140750859,22044,Post Atividade,200,OK,For Each User 1-12,text,true,,438041,2401,22,22,2214,0,80
1486140756180,16728,Post Atividade,200,OK,For Each User 1-36,text,true,,433570,2401,22,22,1033,0,15
1486140735326,37585,Post Atividade,200,OK,For Each User 1-4,text,true,,430216,2401,22,22,1237,0,22
1486140757124,15806,Post Atividade,200,OK,For Each User 1-65,text,true,,450339,2401,19,19,5763,0,14
1486140751565,21402,Post Atividade,200,OK,For Each User 1-35,text,true,,450339,2401,18,18,11051,0,19
1486140747275,25707,Post Atividade,200,OK,For Each User 1-30,text,true,,438041,2401,17,17,5714,0,55
1486140739513,33483,Post Atividade,200,OK,For Each User 1-79,text,true,,450339,2401,16,16,23093,0,14
1486140755710,17286,Post Atividade,200,OK,For Each User 1-56,text,true,,450339,2401,16,16,7174,0,14
1486140756022,16988,Post Atividade,200,OK,For Each User 1-28,text,true,,450339,2401,15,15,6860,0,14
1486140763655,9367,Post Atividade,200,OK,For Each User 1-66,text,true,,452575,2401,13,13,2441,0,22
1486140755655,17372,Post Atividade,200,OK,For Each User 1-81,text,true,,450339,2401,13,13,7230,0,17
1486140736289,36753,Post Atividade,200,OK,For Each User 1-33,text,true,,438041,2401,11,11,16787,0,19
1486140762211,10836,Post Atividade,200,OK,For Each User 1-78,text,true,,452575,2401,11,11,673,0,13
1486140737738,35316,Post Atividade,200,OK,For Each User 1-45,text,true,,438041,2401,9,9,23686,0,768
1486140753946,19205,Post Atividade,200,OK,For Each User 1-46,text,true,,450339,2401,8,8,8942,0,19
1486140763965,9360,Post Atividade,200,OK,For Each User 1-83,text,true,,452575,2401,7,7,2132,0,24
1486140742065,31298,Post Atividade,200,OK,For Each User 1-59,text,true,,450339,2401,6,6,20551,0,45
1486140749687,23860,Post Atividade,200,OK,For Each User 1-14,text,true,,450339,2401,5,5,12927,0,12
1486140768230,5374,Post Atividade,200,OK,For Each User 1-51,text,true,,455929,2401,4,4,3542,0,19
1486140765786,8182,Post Atividade,200,OK,For Each User 1-13,text,true,,454811,2401,3,3,1587,0,12
1486140766117,7889,Post Atividade,200,OK,For Each User 1-64,text,true,,454811,2401,2,2,1290,0,11
1486140772155,2343,Post Atividade,200,OK,For Each User 1-19,text,true,,457047,2401,1,1,956,0,12
