timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1486143330467,1509,Post Grupo Atividade,200,OK,For Each User 1-1,text,false,Test failed: text expected to contain /sucesso!/,31101,1328,1,1,1508,0,13
1486144198024,1315,Post Grupo Atividade,200,OK,For Each User 1-1,text,false,Test failed: text expected to contain /sucesso!/,31101,1322,1,1,1312,0,12
1486144403228,1328,Post Grupo Atividade,200,OK,For Each User 1-1,text,false,Test failed: text expected to contain /sucesso!/,31101,1322,1,1,1325,0,13
1486144611237,1402,Post Grupo Atividade,200,OK,For Each User 1-1,text,true,,12767,2315,1,1,1027,0,14
1486144835532,1236,Post Grupo Atividade,200,OK,For Each User 1-1,text,true,,15540,2316,2,2,917,0,12
1486144837922,153,Post Grupo Atividade,200,OK,For Each User 1-2,text,true,,18313,2316,2,2,119,0,11
1486144842417,135,Post Grupo Atividade,200,OK,For Each User 1-2,text,true,,21086,2316,2,2,91,0,23
1486144842808,238,Post Grupo Atividade,200,OK,For Each User 1-1,text,true,,23859,2316,1,1,183,0,11
1486145139365,1589,Post Grupo Atividade,200,OK,For Each User 1-1,text,false,Test failed: text expected to contain /sucesso!/,31132,1353,2,2,1587,0,13
1486145139663,1486,Post Grupo Atividade,200,OK,For Each User 1-2,text,false,Test failed: text expected to contain /sucesso!/,31132,1353,2,2,1484,0,12
1486145146242,1474,Post Grupo Atividade,200,OK,For Each User 1-1,text,false,Test failed: text expected to contain /sucesso!/,31132,1353,2,2,1472,0,15
1486145146642,1482,Post Grupo Atividade,200,OK,For Each User 1-2,text,false,Test failed: text expected to contain /sucesso!/,31132,1353,1,1,1480,0,13
1486145191555,925,Post Grupo Atividade,200,OK,For Each User 1-1,text,false,Test failed: text expected to contain /sucesso!/,31125,1340,2,2,923,0,11
1486145192600,890,Post Grupo Atividade,200,OK,For Each User 1-2,text,false,Test failed: text expected to contain /sucesso!/,31125,1340,2,2,886,0,10
1486145198641,1165,Post Grupo Atividade,200,OK,For Each User 1-1,text,false,Test failed: text expected to contain /sucesso!/,31125,1340,2,2,1163,0,12
1486145199525,1104,Post Grupo Atividade,200,OK,For Each User 1-2,text,false,Test failed: text expected to contain /sucesso!/,31125,1340,1,1,1102,0,9
1486145330998,1084,Post Grupo Atividade,200,OK,For Each User 1-2,text,true,,12767,2334,2,2,854,0,13
1486145330478,1936,Post Grupo Atividade,200,OK,For Each User 1-1,text,false,Test failed: text expected to contain /sucesso!/,31110,1345,2,2,1935,0,12
1486145336932,308,Post Grupo Atividade,200,OK,For Each User 1-2,text,true,,15540,2334,2,2,284,0,14
1486145338330,909,Post Grupo Atividade,200,OK,For Each User 1-1,text,false,Test failed: text expected to contain /sucesso!/,31110,1345,1,1,907,0,12
1486145410844,1156,Post Grupo Atividade,200,OK,For Each User 1-1,text,true,,21086,2316,2,2,825,0,12
1486145411212,792,Post Grupo Atividade,200,OK,For Each User 1-2,text,true,,21086,2316,2,2,459,0,60
1486145415282,509,Post Grupo Atividade,200,OK,For Each User 1-1,text,true,,26646,2316,2,2,453,0,12
1486145415346,449,Post Grupo Atividade,200,OK,For Each User 1-2,text,true,,26646,2316,1,1,390,0,11
1486145615805,1452,Post Grupo Atividade,200,OK,For Each User 1-1,text,true,,12774,2316,1,1,1013,0,14
1486145623003,99,Post Grupo Atividade,200,OK,For Each User 1-1,text,true,,15554,2316,1,1,73,0,12
1486145628167,101,Post Grupo Atividade,200,OK,For Each User 1-1,text,true,,18334,2316,1,1,69,0,10
1486145634722,122,Post Grupo Atividade,200,OK,For Each User 1-1,text,true,,21114,2316,1,1,92,0,16
1486145728061,14,Post Grupo Atividade,503,Service Unavailable,For Each User 1-1,text,false,Test failed: text expected to contain /sucesso!/,513,351,4,4,14,0,11
1486145728549,1012,Post Grupo Atividade,Non HTTP response code: java.net.ConnectException,Non HTTP response message: Connection refused: connect,For Each User 1-3,text,false,Test failed: text expected to contain /sucesso!/,2461,0,3,3,0,0,1012
1486145728559,1008,Post Grupo Atividade,Non HTTP response code: java.net.ConnectException,Non HTTP response message: Connection refused: connect,For Each User 1-4,text,false,Test failed: text expected to contain /sucesso!/,2461,0,2,2,0,0,1008
1486145728560,1007,Post Grupo Atividade,Non HTTP response code: java.net.ConnectException,Non HTTP response message: Connection refused: connect,For Each User 1-2,text,false,Test failed: text expected to contain /sucesso!/,2461,0,2,2,0,0,1007
1486145759872,1222,Post Grupo Atividade,200,OK,For Each User 1-3,text,true,,23894,2316,4,4,857,0,9
1486145761210,102,Post Grupo Atividade,200,OK,For Each User 1-2,text,true,,26674,2316,3,3,42,0,9
1486145762081,136,Post Grupo Atividade,200,OK,For Each User 1-1,text,true,,29454,2316,2,2,77,0,10
1486145762654,148,Post Grupo Atividade,200,OK,For Each User 1-4,text,true,,32234,2316,1,1,76,0,11
1486145903147,116,Post Grupo Atividade,200,OK,For Each User 1-3,text,false,Test failed: text expected to contain /sucesso!/,16321,754,4,4,91,0,14
1486145903476,84,Post Grupo Atividade,200,OK,For Each User 1-2,text,false,Test failed: text expected to contain /sucesso!/,16321,754,3,3,60,0,9
1486145904272,114,Post Grupo Atividade,200,OK,For Each User 1-1,text,false,Test failed: text expected to contain /sucesso!/,16321,754,2,2,88,0,78
1486145908356,1116,Post Grupo Atividade,200,OK,For Each User 1-4,text,false,Test failed: text expected to contain /sucesso!/,31131,1352,1,1,1113,0,12
1486145942928,1305,Post Grupo Atividade,200,OK,For Each User 1-2,text,false,Test failed: text expected to contain /sucesso!/,31131,1352,4,4,1303,0,10
1486145943742,1211,Post Grupo Atividade,200,OK,For Each User 1-1,text,false,Test failed: text expected to contain /sucesso!/,31131,1352,3,3,1209,0,5
1486145945087,1223,Post Grupo Atividade,200,OK,For Each User 1-3,text,false,Test failed: text expected to contain /sucesso!/,31131,1352,2,2,1221,0,9
1486145945114,1214,Post Grupo Atividade,200,OK,For Each User 1-4,text,false,Test failed: text expected to contain /sucesso!/,31131,1352,1,1,1212,0,11
1486146085402,1164,Post Grupo Atividade,200,OK,For Each User 1-4,text,true,,39742,2334,4,4,783,0,13
1486146086964,129,Post Grupo Atividade,200,OK,For Each User 1-3,text,true,,43502,2334,3,3,55,0,9
1486146087214,137,Post Grupo Atividade,200,OK,For Each User 1-2,text,true,,47262,2334,2,2,46,0,9
1486146089285,191,Post Grupo Atividade,200,OK,For Each User 1-1,text,true,,51022,2334,1,1,85,0,10
1486146190675,1542,Post Grupo Atividade,200,OK,For Each User 1-2,text,true,,13754,2334,4,4,1123,0,10
1486146191841,433,Post Grupo Atividade,200,OK,For Each User 1-1,text,true,,17514,2334,4,4,402,0,56
1486146192898,114,Post Grupo Atividade,200,OK,For Each User 1-3,text,true,,21274,2334,4,4,70,0,10
1486146193195,167,Post Grupo Atividade,200,OK,For Each User 1-4,text,true,,25034,2334,4,4,71,0,9
1486146197845,179,Post Grupo Atividade,200,OK,For Each User 1-4,text,true,,28794,2334,4,4,118,0,9
1486146198839,157,Post Grupo Atividade,200,OK,For Each User 1-3,text,true,,32554,2334,3,3,89,0,11
1486146198967,132,Post Grupo Atividade,200,OK,For Each User 1-2,text,true,,36314,2334,2,2,75,0,24
1486146199141,133,Post Grupo Atividade,200,OK,For Each User 1-1,text,true,,40074,2334,1,1,74,0,12
1486146267363,68,Post Grupo Atividade,200,OK,For Each User 1-1,text,false,Test failed: text expected to contain /sucesso!/,7201,2797,2,2,18,0,11
1486146268747,62,Post Grupo Atividade,200,OK,For Each User 1-2,text,false,Test failed: text expected to contain /sucesso!/,7201,2797,2,2,15,0,10
1486146269491,68,Post Grupo Atividade,200,OK,For Each User 1-2,text,false,Test failed: text expected to contain /sucesso!/,7201,2797,2,2,28,0,0
1486146269491,85,Post Grupo Atividade,200,OK,For Each User 1-1,text,false,Test failed: text expected to contain /sucesso!/,7201,2797,1,1,34,0,10
1486146331765,1079,Post Grupo Atividade,200,OK,For Each User 1-2,text,true,,17514,2333,2,2,685,0,12
1486146331435,1415,Post Grupo Atividade,200,OK,For Each User 1-1,text,true,,17514,2334,2,2,1017,0,11
1486146336410,136,Post Grupo Atividade,200,OK,For Each User 1-1,text,true,,21274,2334,2,2,90,0,9
1486146336842,129,Post Grupo Atividade,200,OK,For Each User 1-2,text,true,,25034,2333,1,1,88,0,13
1486146407694,1128,Open Grupo Atividade Page,200,OK,For Each User 1-2,text,true,,30857,926,2,2,1126,0,11
1486146407699,1149,Open Grupo Atividade Page,200,OK,For Each User 1-1,text,true,,30857,926,2,2,1147,0,80
1486146415203,556,Post Grupo Atividade,200,OK,For Each User 1-1,text,true,,32554,2334,2,2,332,0,87
1486146415074,685,Post Grupo Atividade,200,OK,For Each User 1-2,text,true,,32554,2334,2,2,461,0,35
1486146420967,710,Open Grupo Atividade Page,200,OK,For Each User 1-1,text,true,,30674,1071,2,2,708,0,8
1486146421107,762,Open Grupo Atividade Page,200,OK,For Each User 1-2,text,true,,30674,1071,2,2,761,0,11
1486146428355,164,Post Grupo Atividade,200,OK,For Each User 1-2,text,true,,36314,2334,2,2,73,0,11
1486146429404,126,Post Grupo Atividade,200,OK,For Each User 1-1,text,true,,40074,2334,1,1,51,0,11
1486146486873,6313,Autenticação - Pagina Inicial,200,OK,For Each User 1-36,text,true,,16258,606,100,100,5264,0,127
1486146487163,6027,Autenticação - Pagina Inicial,200,OK,For Each User 1-64,text,true,,16258,606,100,100,4989,0,106
1486146487101,6090,Autenticação - Pagina Inicial,200,OK,For Each User 1-56,text,true,,16258,606,100,100,5063,0,208
1486146487132,6063,Autenticação - Pagina Inicial,200,OK,For Each User 1-61,text,true,,16258,606,100,100,5024,0,167
1486146487228,5973,Autenticação - Pagina Inicial,200,OK,For Each User 1-70,text,true,,16258,606,100,100,4940,0,215
1486146486913,6291,Autenticação - Pagina Inicial,200,OK,For Each User 1-40,text,true,,16258,606,100,100,5232,0,133
1486146487052,6157,Autenticação - Pagina Inicial,200,OK,For Each User 1-52,text,true,,16258,606,100,100,5090,0,161
1486146487072,6139,Autenticação - Pagina Inicial,200,OK,For Each User 1-54,text,true,,16258,606,100,100,5079,0,169
1486146487030,6194,Autenticação - Pagina Inicial,200,OK,For Each User 1-51,text,true,,16258,606,100,100,5110,0,176
1486146486871,6356,Autenticação - Pagina Inicial,200,OK,For Each User 1-34,text,true,,16258,606,100,100,5265,0,83
1486146486492,6751,Autenticação - Pagina Inicial,200,OK,For Each User 1-5,text,true,,16258,606,100,100,5628,0,134
1486146487010,6276,Autenticação - Pagina Inicial,200,OK,For Each User 1-48,text,true,,16258,606,100,100,5133,0,214
1486146486937,6363,Autenticação - Pagina Inicial,200,OK,For Each User 1-42,text,true,,16258,606,100,100,5201,0,114
1486146486714,6596,Autenticação - Pagina Inicial,200,OK,For Each User 1-26,text,true,,16258,606,100,100,5417,0,124
1486146487183,6141,Autenticação - Pagina Inicial,200,OK,For Each User 1-66,text,true,,16258,606,100,100,4973,0,112
1486146487143,6194,Autenticação - Pagina Inicial,200,OK,For Each User 1-62,text,true,,16258,606,100,100,5013,0,157
1486146486645,6696,Autenticação - Pagina Inicial,200,OK,For Each User 1-19,text,true,,16258,606,100,100,5483,0,127
1486146487531,5810,Autenticação - Pagina Inicial,200,OK,For Each User 1-100,text,true,,16258,606,100,100,4742,0,111
1486146486886,6466,Autenticação - Pagina Inicial,200,OK,For Each User 1-37,text,true,,16258,606,100,100,5250,0,115
1486146486484,6876,Autenticação - Pagina Inicial,200,OK,For Each User 1-4,text,true,,16258,606,100,100,5637,0,139
1486146486524,6839,Autenticação - Pagina Inicial,200,OK,For Each User 1-8,text,true,,16258,606,100,100,5601,0,129
1486146487491,5878,Autenticação - Pagina Inicial,200,OK,For Each User 1-96,text,true,,16258,606,100,100,4883,0,227
1486146487377,5997,Autenticação - Pagina Inicial,200,OK,For Each User 1-85,text,true,,16258,606,100,100,4793,0,118
1486146487400,5974,Autenticação - Pagina Inicial,200,OK,For Each User 1-87,text,true,,16258,606,100,100,4941,0,167
1486146486967,6411,Autenticação - Pagina Inicial,200,OK,For Each User 1-45,text,true,,16258,606,100,100,5175,0,257
1486146487357,6025,Autenticação - Pagina Inicial,200,OK,For Each User 1-83,text,true,,16258,606,100,100,4815,0,250
1486146486609,6778,Autenticação - Pagina Inicial,200,OK,For Each User 1-16,text,true,,16258,606,100,100,5516,0,131
1486146486728,6667,Autenticação - Pagina Inicial,200,OK,For Each User 1-27,text,true,,16258,606,100,100,5404,0,112
1486146486442,6961,Autenticação - Pagina Inicial,200,OK,For Each User 1-1,text,true,,16258,606,100,100,5676,0,176
1486146487479,5925,Autenticação - Pagina Inicial,200,OK,For Each User 1-94,text,true,,16258,606,100,100,4792,0,172
1486146487449,5971,Autenticação - Pagina Inicial,200,OK,For Each User 1-92,text,true,,16258,606,100,100,4822,0,192
1486146486739,6691,Autenticação - Pagina Inicial,200,OK,For Each User 1-28,text,true,,16258,606,100,100,5395,0,117
1486146486514,6926,Autenticação - Pagina Inicial,200,OK,For Each User 1-7,text,true,,16258,606,100,100,5604,0,98
1486146486685,6757,Autenticação - Pagina Inicial,200,OK,For Each User 1-23,text,true,,16258,606,100,100,5445,0,134
1486146487489,5955,Autenticação - Pagina Inicial,200,OK,For Each User 1-95,text,true,,16258,606,100,100,4782,0,229
1486146487005,6441,Autenticação - Pagina Inicial,200,OK,For Each User 1-46,text,true,,16258,606,100,100,5135,0,207
1486146486661,6791,Autenticação - Pagina Inicial,200,OK,For Each User 1-21,text,true,,16258,606,100,100,5467,0,110
1486146487413,6052,Autenticação - Pagina Inicial,200,OK,For Each User 1-88,text,true,,16258,606,100,100,4927,0,198
1486146487523,5944,Autenticação - Pagina Inicial,200,OK,For Each User 1-99,text,true,,16258,606,100,100,4748,0,118
1486146486587,6882,Autenticação - Pagina Inicial,200,OK,For Each User 1-14,text,true,,16258,606,100,100,5538,0,124
1486146486558,6913,Autenticação - Pagina Inicial,200,OK,For Each User 1-11,text,true,,16258,606,100,100,5566,0,154
1486146486529,6951,Autenticação - Pagina Inicial,200,OK,For Each User 1-9,text,true,,16258,606,100,100,5593,0,114
1486146487510,5977,Autenticação - Pagina Inicial,200,OK,For Each User 1-98,text,true,,16258,606,100,100,4793,0,131
1486146486513,6978,Autenticação - Pagina Inicial,200,OK,For Each User 1-6,text,true,,16258,606,100,100,5610,0,139
1486146487275,6220,Autenticação - Pagina Inicial,200,OK,For Each User 1-75,text,true,,16258,606,100,100,4898,0,236
1486146486929,6573,Autenticação - Pagina Inicial,200,OK,For Each User 1-41,text,true,,16258,606,100,100,5208,0,122
1486146486654,6853,Autenticação - Pagina Inicial,200,OK,For Each User 1-20,text,true,,16258,606,100,100,5475,0,165
1486146486598,6924,Autenticação - Pagina Inicial,200,OK,For Each User 1-15,text,true,,16258,606,100,100,5529,0,148
1486146487439,6084,Autenticação - Pagina Inicial,200,OK,For Each User 1-91,text,true,,16258,606,100,100,4933,0,197
1486146486761,6772,Autenticação - Pagina Inicial,200,OK,For Each User 1-29,text,true,,16258,606,100,100,5372,0,140
1486146486694,6841,Autenticação - Pagina Inicial,200,OK,For Each User 1-24,text,true,,16258,606,100,100,5438,0,146
1486146487429,6109,Autenticação - Pagina Inicial,200,OK,For Each User 1-90,text,true,,16258,606,100,100,4936,0,186
1486146486570,6983,Autenticação - Pagina Inicial,200,OK,For Each User 1-12,text,true,,16258,606,100,100,5556,0,153
1486146487388,6167,Autenticação - Pagina Inicial,200,OK,For Each User 1-86,text,true,,16258,606,100,100,4787,0,136
1486146486464,7092,Autenticação - Pagina Inicial,200,OK,For Each User 1-2,text,true,,16258,606,100,100,5654,0,157
1486146487005,6569,Autenticação - Pagina Inicial,200,OK,For Each User 1-47,text,true,,16258,606,100,100,5135,0,202
1486146487255,6323,Autenticação - Pagina Inicial,200,OK,For Each User 1-73,text,true,,16258,606,100,100,4904,0,162
1486146486577,7005,Autenticação - Pagina Inicial,200,OK,For Each User 1-13,text,true,,16258,606,100,100,5550,0,163
1486146486621,7004,Autenticação - Pagina Inicial,200,OK,For Each User 1-17,text,true,,16258,606,100,100,5505,0,141
1486146487246,6407,Autenticação - Pagina Inicial,200,OK,For Each User 1-72,text,true,,16258,606,100,100,4915,0,260
1486146486473,7182,Autenticação - Pagina Inicial,200,OK,For Each User 1-3,text,true,,16258,606,100,100,5647,0,147
1486146493375,283,Autenticação - Post AD FS,200,OK,For Each User 1-85,text,true,,8994,2613,100,100,187,0,0
1486146493508,165,Autenticação - Post AD FS,200,OK,For Each User 1-20,text,true,,8974,2593,100,100,102,0,0
1486146493388,288,Autenticação - Post AD FS,200,OK,For Each User 1-16,text,true,,8994,2613,100,100,162,0,0
1486146487307,6373,Autenticação - Pagina Inicial,200,OK,For Each User 1-78,text,true,,16258,606,100,100,4864,0,266
1486146493187,497,Autenticação - Post AD FS,200,OK,For Each User 1-36,text,true,,8974,2593,100,100,230,0,0
1486146486759,6934,Autenticação - Pagina Inicial,200,OK,For Each User 1-30,text,true,,16258,606,100,100,5373,0,96
1486146493205,505,Autenticação - Post AD FS,200,OK,For Each User 1-40,text,true,,8994,2613,100,100,148,0,0
1486146487017,6698,Autenticação - Pagina Inicial,200,OK,For Each User 1-49,text,true,,16258,606,100,100,5132,0,219
1486146487327,6389,Autenticação - Pagina Inicial,200,OK,For Each User 1-80,text,true,,16258,606,100,100,4849,0,237
1486146487215,6509,Autenticação - Pagina Inicial,200,OK,For Each User 1-69,text,true,,16258,606,100,100,4951,0,145
1486146486546,7186,Autenticação - Pagina Inicial,200,OK,For Each User 1-10,text,true,,16258,606,100,100,5577,0,123
1486146486863,6897,Autenticação - Pagina Inicial,200,OK,For Each User 1-35,text,true,,16258,606,100,100,5273,0,92
1486146487072,6707,Autenticação - Pagina Inicial,200,OK,For Each User 1-55,text,true,,16258,606,100,100,5076,0,163
1486146493654,124,Autenticação - Post AD FS,200,OK,For Each User 1-72,text,true,,8974,2593,100,100,61,0,0
1486146487137,6664,Autenticação - Pagina Inicial,200,OK,For Each User 1-60,text,true,,16258,606,100,100,5022,0,189
1486146487205,6603,Autenticação - Pagina Inicial,200,OK,For Each User 1-68,text,true,,16258,606,100,100,4963,0,173
1486146486894,6919,Autenticação - Pagina Inicial,200,OK,For Each User 1-38,text,true,,16258,606,100,100,5437,0,120
1486146486841,6985,Autenticação - Pagina Inicial,200,OK,For Each User 1-33,text,true,,16258,606,100,100,5293,0,84
1486146487062,6769,Autenticação - Pagina Inicial,200,OK,For Each User 1-53,text,true,,16258,606,100,100,5085,0,172
1486146493431,415,Autenticação - Post AD FS,200,OK,For Each User 1-28,text,true,,8974,2593,100,100,118,0,0
1486146487348,6521,Autenticação - Pagina Inicial,200,OK,For Each User 1-82,text,true,,16258,606,100,100,4825,0,291
1486146487298,6585,Autenticação - Pagina Inicial,200,OK,For Each User 1-77,text,true,,16258,606,100,100,4866,0,252
1486146486957,6944,Autenticação - Pagina Inicial,200,OK,For Each User 1-44,text,true,,16258,606,100,100,5190,0,166
1486146487174,6734,Autenticação - Pagina Inicial,200,OK,For Each User 1-65,text,true,,16258,606,100,100,4991,0,174
1486146493724,184,Autenticação - Post AD FS,200,OK,For Each User 1-69,text,true,,8974,2593,100,100,80,0,0
1486146486631,7296,Autenticação - Pagina Inicial,200,OK,For Each User 1-18,text,true,,16258,606,100,100,5497,0,131
1486146486672,7281,Autenticação - Pagina Inicial,200,OK,For Each User 1-22,text,true,,16258,606,100,100,5458,0,147
1486146487367,6615,Autenticação - Pagina Inicial,200,OK,For Each User 1-84,text,true,,16258,606,100,100,4809,0,206
1486146487238,6748,Autenticação - Pagina Inicial,200,OK,For Each User 1-71,text,true,,16258,606,100,100,4933,0,262
1486146493556,428,Autenticação - Post AD FS,200,OK,For Each User 1-86,text,true,,8974,2593,100,100,319,0,0
1486146493579,408,Autenticação - Post AD FS,200,OK,For Each User 1-73,text,true,,8974,2593,100,100,214,0,0
1486146493396,594,Autenticação - Post AD FS,200,OK,For Each User 1-27,text,true,,8994,2613,100,100,93,0,0
1486146486832,7195,Autenticação - Pagina Inicial,200,OK,For Each User 1-32,text,true,,16258,606,100,100,5303,0,92
1486146493496,553,Autenticação - Post AD FS,200,OK,For Each User 1-75,text,true,,8994,2613,100,100,417,0,0
1486146493383,669,Autenticação - Post AD FS,200,OK,For Each User 1-83,text,true,,8994,2613,100,100,322,0,0
1486146486703,7360,Autenticação - Pagina Inicial,200,OK,For Each User 1-25,text,true,,16258,606,100,100,5427,0,116
1486146493503,588,Autenticação - Post AD FS,200,OK,For Each User 1-41,text,true,,8974,2593,100,100,277,0,0
1486146487110,6995,Autenticação - Pagina Inicial,200,OK,For Each User 1-57,text,true,,16258,606,100,100,5044,0,173
1486146493983,143,Autenticação - Post AD FS,200,OK,For Each User 1-84,text,true,,8974,2593,100,100,93,0,0
1486146493553,614,Autenticação - Post AD FS,200,OK,For Each User 1-12,text,true,,8974,2593,100,100,399,0,0
1486146493802,374,Autenticação - Post AD FS,200,OK,For Each User 1-60,text,true,,8974,2593,100,100,111,0,0
1486146493536,656,Autenticação - Post AD FS,200,OK,For Each User 1-24,text,true,,8974,2593,100,100,534,0,0
1486146493538,684,Autenticação - Post AD FS,200,OK,For Each User 1-90,text,true,,8974,2593,100,100,464,0,0
1486146487336,6899,Autenticação - Pagina Inicial,200,OK,For Each User 1-81,text,true,,16258,606,100,100,4842,0,243
1486146487130,7107,Autenticação - Pagina Inicial,200,OK,For Each User 1-58,text,true,,16258,606,100,100,5034,0,199
1486146487153,7085,Autenticação - Pagina Inicial,200,OK,For Each User 1-63,text,true,,16258,606,100,100,5005,0,153
1486146486820,7471,Autenticação - Pagina Inicial,200,OK,For Each User 1-31,text,true,,16258,606,100,100,5314,0,82
1486146493492,799,Autenticação - Post AD FS,200,OK,For Each User 1-6,text,true,,8974,2593,100,100,185,0,0
1486146487019,7274,Autenticação - Pagina Inicial,200,OK,For Each User 1-50,text,true,,16258,606,100,100,5130,0,221
1486146493693,598,Autenticação - Post AD FS,200,OK,For Each User 1-30,text,true,,8974,2593,100,100,520,0,0
1486146487286,7012,Autenticação - Pagina Inicial,200,OK,For Each User 1-76,text,true,,16258,606,100,100,4876,0,249
1486146486947,7352,Autenticação - Pagina Inicial,200,OK,For Each User 1-43,text,true,,16258,606,100,100,5198,0,149
1486146493716,581,Autenticação - Post AD FS,200,OK,For Each User 1-80,text,true,,8974,2593,100,100,237,0,0
1486146487459,6844,Autenticação - Pagina Inicial,200,OK,For Each User 1-93,text,true,,16258,606,100,100,4882,0,181
1486146493375,921,Autenticação - Post AD FS,200,OK,For Each User 1-87,text,true,,8974,2593,100,100,98,0,0
1486146487265,7044,Autenticação - Pagina Inicial,200,OK,For Each User 1-74,text,true,,16258,606,100,100,4904,0,210
1486146487131,7178,Autenticação - Pagina Inicial,200,OK,For Each User 1-59,text,true,,16258,606,100,100,5035,0,228
1486146493884,441,Autenticação - Post AD FS,200,OK,For Each User 1-77,text,true,,8974,2593,100,100,68,0,0
1486146487422,6924,Autenticação - Pagina Inicial,200,OK,For Each User 1-89,text,true,,16258,606,100,100,4913,0,185
1486146487316,7030,Autenticação - Pagina Inicial,200,OK,For Each User 1-79,text,true,,16258,606,100,100,4846,0,202
1486146493209,1171,Autenticação - Post AD FS,200,OK,For Each User 1-52,text,true,,8974,2593,100,100,117,0,0
1486146493524,862,Autenticação - Post AD FS,200,OK,For Each User 1-91,text,true,,8974,2593,100,100,668,0,0
1486146486903,7492,Autenticação - Pagina Inicial,200,OK,For Each User 1-39,text,true,,16258,606,100,100,5241,0,142
1486146493681,717,Autenticação - Post AD FS,200,OK,For Each User 1-78,text,true,,8994,2613,100,100,612,0,0
1486146493196,1219,Autenticação - Post AD FS,200,OK,For Each User 1-61,text,true,,8974,2593,100,100,237,0,0
1486146493444,979,Autenticação - Post AD FS,200,OK,For Each User 1-23,text,true,,8974,2593,100,100,927,0,0
1486146494063,362,Autenticação - Post AD FS,200,OK,For Each User 1-25,text,true,,8994,2613,100,100,228,0,0
1486146493325,1105,Autenticação - Post AD FS,200,OK,For Each User 1-66,text,true,,8974,2593,100,100,1062,0,0
1486146494310,140,Autenticação - Post AD FS,200,OK,For Each User 1-74,text,true,,8974,2593,100,100,100,0,24
1486146493780,715,Autenticação - Post AD FS,200,OK,For Each User 1-55,text,true,,8974,2593,100,100,415,0,0
1486146493195,1348,Autenticação - Post AD FS,200,OK,For Each User 1-56,text,true,,8994,2613,100,100,134,0,0
1486146493533,1051,Autenticação - Post AD FS,200,OK,For Each User 1-29,text,true,,8974,2593,100,100,704,0,0
1486146493470,1115,Autenticação - Post AD FS,200,OK,For Each User 1-14,text,true,,8974,2593,100,100,731,0,0
1486146493986,612,Autenticação - Post AD FS,200,OK,For Each User 1-71,text,true,,8994,2613,100,100,354,0,0
1486146493211,1392,Autenticação - Post AD FS,200,OK,For Each User 1-54,text,true,,8974,2593,100,100,149,0,0
1486146493202,1428,Autenticação - Post AD FS,200,OK,For Each User 1-70,text,true,,8974,2593,100,100,161,0,0
1486146487194,7453,Autenticação - Pagina Inicial,200,OK,For Each User 1-67,text,true,,16258,606,100,100,4966,0,226
1486146493195,1458,Autenticação - Post AD FS,200,OK,For Each User 1-64,text,true,,8994,2613,100,100,194,0,0
1486146487500,7162,Autenticação - Pagina Inicial,200,OK,For Each User 1-97,text,true,,16258,606,100,100,4830,0,140
1486146493225,1441,Autenticação - Post AD FS,200,OK,For Each User 1-51,text,true,,8994,2613,100,100,1109,0,0
1486146493370,1353,Autenticação - Post AD FS,200,OK,For Each User 1-96,text,true,,8974,2593,100,100,297,0,0
1486146493488,1271,Autenticação - Post AD FS,200,OK,For Each User 1-98,text,true,,8994,2613,100,100,235,0,0
1486146493466,1300,Autenticação - Post AD FS,200,OK,For Each User 1-88,text,true,,8974,2593,100,100,868,0,0
1486146493557,1224,Autenticação - Post AD FS,200,OK,For Each User 1-2,text,true,,8974,2593,100,100,267,0,0
1486146493809,977,Autenticação - Post AD FS,200,OK,For Each User 1-68,text,true,,8974,2593,100,100,61,0,0
1486146493480,1325,Autenticação - Post AD FS,200,OK,For Each User 1-9,text,true,,8974,2593,100,100,617,0,0
1486146493909,902,Autenticação - Post AD FS,200,OK,For Each User 1-65,text,true,,8974,2593,100,100,92,0,0
1486146493716,1098,Autenticação - Post AD FS,200,OK,For Each User 1-49,text,true,,8974,2593,100,100,284,0,0
1486146493901,922,Autenticação - Post AD FS,200,OK,For Each User 1-44,text,true,,8974,2593,100,100,198,0,0
1486146493471,1355,Autenticação - Post AD FS,200,OK,For Each User 1-11,text,true,,8974,2593,100,100,702,0,0
1486146493760,1072,Autenticação - Post AD FS,200,OK,For Each User 1-35,text,true,,8994,2613,100,100,464,0,0
1486146494106,726,Autenticação - Post AD FS,200,OK,For Each User 1-57,text,true,,8974,2593,100,100,117,0,0
1486146494027,881,Autenticação - Post AD FS,200,OK,For Each User 1-32,text,true,,8974,2593,100,100,285,0,0
1486146493468,1444,Autenticação - Post AD FS,200,OK,For Each User 1-99,text,true,,8994,2613,100,100,764,0,0
1486146493311,1629,Autenticação - Post AD FS,200,OK,For Each User 1-26,text,true,,8974,2593,100,100,1118,0,0
1486146494304,641,Autenticação - Post AD FS,200,OK,For Each User 1-93,text,true,,8974,2593,100,100,88,0,0
1486146493228,1721,Autenticação - Post AD FS,200,OK,For Each User 1-34,text,true,,8974,2593,100,100,1125,0,0
1486146493301,1664,Autenticação - Post AD FS,200,OK,For Each User 1-42,text,true,,8974,2593,100,100,1139,0,0
1486146493364,1609,Autenticação - Post AD FS,200,OK,For Each User 1-8,text,true,,8974,2593,100,100,1094,0,0
1486146493342,1631,Autenticação - Post AD FS,200,OK,For Each User 1-100,text,true,,8994,2613,100,100,1152,0,0
